03431;Rue de l'Alzette                        ;RUE DE L'ALZETTE                        ;ALZETTE   ;27512; ;N;          ;?;04.02.2003;  ;?;    ;?;00154; ;N;RUE DE L'ALZETTE              
03432;Rue du Bois                             ;RUE DU BOIS                             ;BOIS      ;27514; ;N;          ;?;04.02.2003;  ;?;    ;?;00154; ;N;RUE DU BOIS                   
03433;Rue Fautelfiels                         ;RUE FAUTELFIELS                         ;FAUTELFIEL;27516; ;N;          ;?;04.02.2003;  ;?;    ;?;00154; ;N;RUE FAUTELFIELS               
03434;Rue Fritz Bintner                       ;RUE FRITZ BINTNER                       ;BINTNER   ;27513; ;N;          ;?;04.02.2003;  ;?;    ;?;00154; ;N;RUE FRITZ BINTNER             
03435;Im Gehr                                 ;IM GEHR                                 ;GEHR      ;27517; ;N;          ;?;08.03.2017;  ;?;    ;?;00154; ;N;Im Gehr                       
03436;Rue J-F Kennedy                         ;RUE J-F KENNEDY                         ;KENNEDY   ;27519; ;N;          ;?;04.02.2003;  ;?;    ;?;00154; ;N;RUE J-F KENNEDY               
03437;Rue Robert Schuman                      ;RUE ROBERT SCHUMAN                      ;SCHUMAN   ;27521; ;N;          ;?;04.02.2003;  ;?;    ;?;00154; ;N;RUE ROBERT SCHUMAN            
03456;Rue Nicolas Victor Colbert              ;RUE NICOLAS VICTOR COLBERT              ;COLBERT   ;27515; ;N;          ;?;08.03.2017;  ;?;    ;?;00154; ;N;RUE NICOLAS VICTOR COLBERT    
08564;In Treilend                             ;IN TREILEND                             ;TREILEND  ;     ;?;N;          ;?;20.07.2011;  ;?;    ;?;00154; ;N;In Treilend                   
03438;Rue Alsbich                             ;RUE ALSBICH                             ;ALSBICH   ;21535; ;N;          ;?;04.02.2003;  ;?;    ;?;00155; ;N;RUE ALSBICH                   
03439;Rue de Prettange                        ;RUE DE PRETTANGE                        ;PRETTANGE ;27537; ;N;          ;?;04.02.2003;CR; ;123 ; ;00155; ;N;RUE DE PRETTANGE              
03440;Rue de Steinsel                         ;RUE DE STEINSEL                         ;STEINSEL  ;27538; ;N;          ;?;04.02.2003;CR; ;122 ; ;00155; ;N;RUE DE STEINSEL               
03441;Rue du Cimetière                        ;RUE DU CIMETIERE                        ;CIMETIERE ;27534; ;N;          ;?;04.02.2003;  ;?;    ;?;00155; ;N;RUE DU CIMETIERE              
03442;Rue François Dostert                    ;RUE FRANCOIS DOSTERT                    ;DOSTERT   ;27535; ;N;          ;?;14.03.2016;  ;?;    ;?;00155; ;N;RUE FRANCOIS DOSTERT          
03443;Rue Pierre Mergen                       ;RUE PIERRE MERGEN                       ;MERGEN    ;21536; ;N;          ;?;04.02.2003;  ;?;    ;?;00155; ;N;RUE PIERRE MERGEN             
03444;Schwanenthal                            ;SCHWANENTHAL                            ;SCHWANENTH;41372; ;N;          ;?;20.07.2011;CR; ;123 ; ;00155; ;N;SCHWANENTHAL                  
03445;Um Zapp                                 ;UM ZAPP                                 ;ZAPP      ;91572; ;N;          ;?;04.02.2003;  ;?;    ;?;00155; ;N;UM ZAPP                       
08123;Beim Sonnebierg                         ;BEIM SONNEBIERG                         ;SONNEBIERG;     ;?;N;          ;?;26.07.2007;  ;?;    ;?;00155; ;N;Beim Sonnebierg               
09037;Am Haff                                 ;AM HAFF                                 ;HAFF      ;     ;?;N;          ;?;12.01.2017;  ;?;    ;?;00155; ;N;Am Haff                       
09056;An der Schmëdd                          ;AN DER SCHMEDD                          ;SCHMEDD   ;     ;?;N;          ;?;25.04.2017;  ;?;    ;?;00155; ;N;An der Schmëdd                
03446;Kallekewee                              ;KALLEKEWEE                              ;KALLEKEWEE;11636; ;N;          ;?;04.02.2003;  ;?;    ;?;00156; ;N;KALLEKEWEE                    
03447;Op den Iessen                           ;OP DEN IESSEN                           ;IESSEN    ;10374; ;N;          ;?;04.02.2003;  ;?;    ;?;00156; ;N;OP DEN IESSEN                 
08764;Rue des Pommiers                        ;RUE DES POMMIERS                        ;POMMIERS  ;     ;?;N;          ;?;09.12.2013;  ;?;    ;?;00156; ;N;Rue des Pommiers              
08765;Rue des Marronniers                     ;RUE DES MARRONNIERS                     ;MARRONNIER;     ;?;N;          ;?;09.12.2013;  ;?;    ;?;00156; ;N;Rue des Marronniers           
08766;Rue des Noyers                          ;RUE DES NOYERS                          ;NOYERS    ;     ;?;N;          ;?;09.12.2013;  ;?;    ;?;00156; ;N;Rue des Noyers                
03448;Route de Luxembourg                     ;ROUTE DE LUXEMBOURG                     ;LUXEMBOURG;27580; ;N;          ;?;04.02.2003;N ; ;7   ; ;00156; ;N;ROUTE DE LUXEMBOURG           
03449;Rue Belle-Vue                           ;RUE BELLE-VUE                           ;BELLE-VUE ;11754; ;N;          ;?;04.02.2003;  ;?;    ;?;00156; ;N;RUE BELLE-VUE                 
03450;Rue de Blaschette                       ;RUE DE BLASCHETTE                       ;BLASCHETTE;27574; ;N;          ;?;04.02.2003;CR; ;122 ; ;00156; ;N;RUE DE BLASCHETTE             
03451;Rue de Hünsdorf                         ;RUE DE HUNSDORF                         ;HUNSDORF  ;27578; ;N;          ;?;08.03.2017;CR; ;122 ; ;00156; ;N;Rue de Hünsdorf               
03452;Rue de la Vallée                        ;RUE DE LA VALLEE                        ;VALLEE    ;27584; ;N;          ;?;04.02.2003;  ;?;    ;?;00156; ;N;RUE DE LA VALLEE              
03453;Rue des Martyrs                         ;RUE DES MARTYRS                         ;MARTYRS   ;27581; ;N;          ;?;04.02.2003;  ;?;    ;?;00156; ;N;RUE DES MARTYRS               
03454;Rue Eugène Nickels                      ;RUE EUGENE NICKELS                      ;NICKELS   ;27582; ;N;          ;?;14.03.2016;  ;?;    ;?;00156; ;N;RUE EUGENE NICKELS            
03455;Rue Jean Pierre Glaesener               ;RUE JEAN PIERRE GLAESENER               ;GLAESENER ;27577; ;N;          ;?;08.03.2017;  ;?;    ;?;00156; ;N;RUE JEAN PIERRE GLAESENER     
03457;Rue St. Laurent                         ;RUE ST. LAURENT                         ;LAURENT   ;27579; ;N;          ;?;04.02.2003;  ;?;    ;?;00156; ;N;RUE ST. LAURENT               
03458;Rue Théophile Reuter                    ;RUE THEOPHILE REUTER                    ;REUTER    ;27583; ;N;          ;?;08.03.2017;  ;?;    ;?;00156; ;N;RUE THÉOPHILE REUTER          
03459;Sentier de l'Eglise                     ;SENTIER DE L'EGLISE                     ;EGLISE    ;27576; ;N;          ;?;27.02.2012;  ;?;    ;?;00156; ;N;SENTIER DE L'EGLISE           
06632;Rue Nicolas Victor Colbert              ;RUE NICOLAS VICTOR COLBERT              ;COLBERT   ;27515; ;N;          ;?;08.03.2017;  ;?;    ;?;00156; ;N;Rue Nicolas Victor Colbert    
06635;Kleck                                   ;KLECK                                   ;KLECK     ;47547; ;O;          ;?;21.04.2000;  ;?;    ;?;00156; ;N;Kleck                         
07370;Place Ferdinand Dostert                 ;PLACE FERDINAND DOSTERT                 ;DOSTERT   ;51575; ;N;          ;?;02.03.2010;  ;?;    ;?;00156; ;N;PLACE FERDINAND DOSTERT       
08761;Rue des Vergers                         ;RUE DES VERGERS                         ;VERGERS   ;     ;?;N;          ;?;09.12.2013;  ;?;    ;?;00156; ;N;Rue des Vergers               
08762;Rue des Tilleuls                        ;RUE DES TILLEULS                        ;TILLEULS  ;     ;?;N;          ;?;09.12.2013;  ;?;    ;?;00156; ;N;Rue des Tilleuls              
08763;Rue des Cerisiers                       ;RUE DES CERISIERS                       ;CERISIERS ;     ;?;N;          ;?;09.12.2013;  ;?;    ;?;00156; ;N;Rue des Cerisiers             
08767;Rue des Frênes                          ;RUE DES FRENES                          ;FRENES    ;     ;?;N;          ;?;09.12.2013;  ;?;    ;?;00156; ;N;Rue des Frênes                
03460;Am Sprangert                            ;AM SPRANGERT                            ;SPRANGERT ;17516; ;N;          ;?;04.02.2003;  ;?;    ;?;00157; ;N;AM SPRANGERT                  
03461;An der Gewaan                           ;AN DER GEWAAN                           ;GEWAAN    ;10965; ;N;          ;?;04.02.2003;  ;?;    ;?;00157; ;N;AN DER GEWAAN                 
03462;Cité                                    ;CITE                                    ;CITE      ;11435; ;N;          ;?;12.09.2011;  ;?;    ;?;00157; ;N;CITE                          
03463;Rond-point Hurkes                       ;ROND-POINT HURKES                       ;HURKES    ;17518; ;N;          ;?;08.08.2011;  ;?;    ;?;00157; ;N;Rond-point Hurkes             
03464;Rouschtwee                              ;ROUSCHTWEE                              ;ROUSCHTWE ;17514; ;N;          ;?;28.06.2018;  ;?;    ;?;00157; ;N;Rouschtwee                    
03465;Rue d'Ettelbruck                        ;RUE D'ETTELBRUCK                        ;ETTELBRUCK;17510; ;N;          ;?;04.02.2003;CR; ;123 ; ;00157; ;N;RUE D'ETTELBRUCK              
03466;Rue de la Gare                          ;RUE DE LA GARE                          ;GARE      ;17511; ;N;          ;?;04.02.2003;CR; ;183 ; ;00157; ;N;RUE DE LA GARE                
03467;Rue du Ruisseau                         ;RUE DU RUISSEAU                         ;RUISSEAU  ;17515; ;N;          ;?;04.02.2003;  ;?;    ;?;00157; ;N;RUE DU RUISSEAU               
03468;Rue Hurkes                              ;RUE HURKES                              ;HURKES    ;17512; ;N;          ;?;04.02.2003;  ;?;    ;?;00157; ;N;RUE HURKES                    
03469;Rue Irbicht                             ;RUE IRBICHT                             ;IRBICHT   ;17513; ;N;          ;?;04.02.2003;  ;?;    ;?;00157; ;N;RUE IRBICHT                   
03470;Rue Wenzel                              ;RUE WENZEL                              ;WENZEL    ;17517; ;N;          ;?;04.02.2003;  ;?;    ;?;00157; ;N;RUE WENZEL                    
06731;Rue de Beringen                         ;RUE DE BERINGEN                         ;BERINGEN  ;17405; ;N;30.09.2014; ;30.09.2014;  ;?;    ;?;00157; ;N;Rue de Beringen               
06726;Am Kaesch                               ;AM KAESCH                               ;KAESCH    ;17519; ;N;          ;?;25.05.2000;  ;?;    ;?;00157; ;N;Am Kaesch                     
06727;Rue des Noyers                          ;RUE DES NOYERS                          ;NOYERS    ;10545; ;N;          ;?;25.05.2000;  ;?;    ;?;00157; ;N;Rue des Noyers                
06728;In den Jauchen                          ;IN DEN JAUCHEN                          ;JAUCHEN   ;     ;?;N;          ;?;25.05.2000;  ;?;    ;?;00157; ;N;In den Jauchen                
03502;Rue de Pettingen                        ;RUE DE PETTINGEN                        ;PETTINGEN ;17425; ;N;26.09.2014; ;26.09.2014;  ;?;    ;?;00157; ;N;RUE DE PETTINGEN              
06732;Rue Lohr                                ;RUE LOHR                                ;LOHR      ;91585; ;N;26.09.2014; ;26.09.2014;  ;?;    ;?;00157; ;N;Rue Lohr                      
06733;Beringerberg                            ;BERINGERBERG                            ;BERINGERBE;17520; ;N;          ;?;23.10.2000;CR; ;120 ; ;00157; ;N;Beringerberg                  
08920;Rue Lou Koster                          ;RUE LOU KOSTER                          ;KOSTER    ;     ;?;N;          ;?;12.10.2015;  ;?;    ;?;00157; ;N;Rue Lou Koster                
08396;Rue Ernst Ising                         ;RUE ERNST ISING                         ;ISING     ;     ;?;N;          ;?;13.08.2009;  ;?;    ;?;00157; ;N;Rue Ernst Ising               
08917;Rue Jules Dentzer                       ;RUE JULES DENTZER                       ;DENTZER   ;     ;?;N;          ;?;12.10.2015;  ;?;    ;?;00157; ;N;Rue Jules Dentzer             
08918;Rue Nicolas Espen                       ;RUE NICOLAS ESPEN                       ;ESPEN     ;     ;?;N;          ;?;12.10.2015;  ;?;    ;?;00157; ;N;Rue Nicolas Espen             
08919;Rue Anne Frank                          ;RUE ANNE FRANK                          ;FRANK     ;     ;?;N;          ;?;12.10.2015;  ;?;    ;?;00157; ;N;Rue Anne Frank                
09168;Rue Albert Lentz                        ;RUE ALBERT LENTZ                        ;LENTZ     ;     ;?;N;          ;?;11.12.2018;  ;?;    ;?;00157; ;N;Rue Albert Lentz              
09169;Um Gruef                                ;UM GRUEF                                ;GRUEF     ;     ;?;N;          ;?;11.12.2018;  ;?;    ;?;00157; ;N;Um Gruef                      
03472;Rue de Luxembourg                       ;RUE DE LUXEMBOURG                       ;LUXEMBOURG;91574; ;N;02.10.2014; ;02.10.2014;  ;?;    ;?;00158; ;N;RUE DE LUXEMBOURG             
06729;Lohrbierg                               ;LOHRBIERG                               ;LOHRBIERG ;17524; ;N;12.02.2015; ;12.02.2015;  ;?;    ;?;00158; ;N;Lohrbierg                     
06730;Rue Lohr                                ;RUE LOHR                                ;LOHR      ;91585; ;N;12.02.2015; ;12.02.2015;  ;?;    ;?;00158; ;N;Rue Lohr                      
03473;Maison                                  ;MAISON                                  ;MAISON    ;21304; ;N;          ;?;11.09.2003;CR; ;123 ; ;00159; ;N;Maison                        
08551;Auf dem Rost                            ;AUF DEM ROST                            ;ROST      ;     ;?;N;          ;?;28.06.2011;  ;?;    ;?;00159; ;N;Auf dem Rost                  
03490;Rue Adolphe Bouvart                     ;RUE ADOLPHE BOUVART                     ;BOUVART   ;17406; ;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Rue Adolphe Bouvart           
03474;Allée John W. Léonard                   ;ALLEE JOHN W. LEONARD                   ;LEONARD   ;10964; ;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Allée John W. Léonard         
03477;Beschmontsbongert                       ;BESCHMONTSBONGERT                       ;BESCHMONTS;10909; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;BESCHMONTSBONGERT             
03478;Bënzert                                 ;BENZERT                                 ;BENZERT   ;41344; ;N;          ;?;28.06.2018;CR; ;118 ; ;00160; ;N;Bënzert                       
03479;Centre Marisca                          ;CENTRE MARISCA                          ;MARISCA   ;17421; ;N;          ;?;13.06.2007;  ;?;    ;?;00160; ;N;Centre Marisca                
03480;Grommeschmillen                         ;GROMMESCHMILLEN                         ;GROMMESCHM;17415; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;GROMMESCHMILLEN               
03481;Haardterwee                             ;HAARDTERWEE                             ;HAARDTER  ;14890; ;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Haardterwee                   
03483;Impasse Aloyse Kayser                   ;IMPASSE ALOYSE KAYSER                   ;KAYSER    ;17417; ;N;          ;?;04.04.2016;  ;?;    ;?;00160; ;N;IMPASSE ALOYSE KAYSER         
03484;Koppelwee                               ;KOPPELWEE                               ;KOPPELWEE ;14875; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;KOPPELWEE                     
03485;Lohrbierg                               ;LOHRBIERG                               ;LOHRBIERG ;17524; ;N;          ;?;11.08.2011;  ;?;    ;?;00160; ;N;LOHRBIERG                     
09167;Rue Erkanfrida                          ;RUE ERKANFRIDA                          ;ERKANFRIDA;     ;?;N;          ;?;11.12.2018;  ;?;    ;?;00160; ;N;Rue Erkanfrida                
03486;Op der Hatzgriecht                      ;OP DER HATZGRIECHT                      ;HATZGRIECH;10763; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;OP DER HATZGRIECHT            
03487;Place de l'Eglise                       ;PLACE DE L'EGLISE                       ;EGLISE    ;17411; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;PLACE DE L'EGLISE             
03488;Place Saint-Michel                      ;PLACE SAINT-MICHEL                      ;SAINT-MICH;17422; ;N;          ;?;28.06.2018;CR; ;102 ; ;00160; ;N;Place Saint-Michel            
03489;Rue Ausone                              ;RUE AUSONE                              ;AUSONE    ;17403; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE AUSONE                    
03491;Rue Comte J.-F. d'Autel                 ;RUE COMTE J.-F. D'AUTEL                 ;AUTEL     ;17404; ;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Rue Comte J.-F. d'Autel       
03492;Rue Comte Thierry                       ;RUE COMTE THIERRY                       ;THIERRY   ;17429; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE COMTE THIERRY             
03493;Rue d'Ansembourg                        ;RUE D'ANSEMBOURG                        ;ANSEMBOURG;17401; ;N;          ;?;04.02.2003;CR; ;105 ; ;00160; ;N;RUE D'ANSEMBOURG              
03494;Rue d'Arlon                             ;RUE D'ARLON                             ;ARLON     ;17402; ;N;          ;?;04.02.2003;N ; ;8   ; ;00160; ;N;RUE D'ARLON                   
03495;Rue d'Udingen                           ;RUE D'UDINGEN                           ;UDINGEN   ;51680; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE D'UDINGEN                 
03496;Rue de Beringen                         ;RUE DE BERINGEN                         ;BERINGEN  ;17405; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DE BERINGEN               
03497;Rue de Colmar-Berg                      ;RUE DE COLMAR-BERG                      ;COLMAR-BER;17410; ;N;          ;?;04.02.2003;N ; ;7   ; ;00160; ;N;RUE DE COLMAR-BERG            
03498;Rue de Gosseldange                      ;RUE DE GOSSELDANGE                      ;GOSSELDANG;17414; ;N;          ;?;04.02.2003;CR; ;123 ; ;00160; ;N;RUE DE GOSSELDANGE            
03499;Rue de la Chapelle                      ;RUE DE LA CHAPELLE                      ;CHAPELLE  ;17408; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DE LA CHAPELLE            
03500;Rue de la Gare                          ;RUE DE LA GARE                          ;GARE      ;17412; ;N;          ;?;04.02.2003;CR; ;183 ; ;00160; ;N;RUE DE LA GARE                
03501;Rue de la Piscine                       ;RUE DE LA PISCINE                       ;PISCINE   ;14219; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DE LA PISCINE             
03503;Rue des Acacias                         ;RUE DES ACACIAS                         ;ACACIAS   ;14218; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DES ACACIAS               
03504;Rue des Champs                          ;RUE DES CHAMPS                          ;CHAMPS    ;17407; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DES CHAMPS                
03505;Rue des Prés                            ;RUE DES PRES                            ;PRES      ;17426; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DES PRES                  
03506;Rue des Romains                         ;RUE DES ROMAINS                         ;ROMAINS   ;17427; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DES ROMAINS               
03507;Rue des Soeurs Franciscaines            ;RUE DES SOEURS FRANCISCAINES            ;FRANCISCAI;16000; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DES SOEURS FRANCISCAINES  
03508;Rue Dr Ernest Feltgen                   ;RUE DR ERNEST FELTGEN                   ;FELTGEN   ;51676; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DR ERNEST FELTGEN         
03509;Rue Dr Willy Thinnes                    ;RUE DR WILLY THINNES                    ;THINNES   ;15999; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DR WILLY THINNES          
03510;Rue du Camping                          ;RUE DU CAMPING                          ;CAMPING   ;14889; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DU CAMPING                
03511;Rue du Moulin                           ;RUE DU MOULIN                           ;MOULIN    ;17424; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE DU MOULIN                 
03512;Rue Emile Laux                          ;RUE EMILE LAUX                          ;LAUX      ;17419; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE EMILE LAUX                
03513;Rue Emmanuel Servais                    ;RUE EMMANUEL SERVAIS                    ;SERVAIS   ;17428; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE EMMANUEL SERVAIS          
03514;Rue Grande-Duchesse Charlotte           ;RUE GRANDE-DUCHESSE CHARLOTTE           ;CHARLOTTE ;17409; ;N;          ;?;04.02.2003;N ; ;7   ; ;00160; ;N;RUE GRANDE-DUCHESSE CHARLOTTE 
03515;Rue Hermann Gmeiner                     ;RUE HERMANN GMEINER                     ;GMEINER   ;17413; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE HERMANN GMEINER           
03516;Rue J.-B. Neuens                        ;RUE J.-B. NEUENS                        ;NEUENS    ;51677; ;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Rue J.-B. Neuens              
03517;Rue Jean Majerus                        ;RUE JEAN MAJERUS                        ;MAJERUS   ;17420; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE JEAN MAJERUS              
03518;Rue Lankheck                            ;RUE LANKHECK                            ;LANKHECK  ;17418; ;N;          ;?;04.02.2003;CR; ;105 ; ;00160; ;N;RUE LANKHECK                  
03519;Rue Lohr                                ;RUE LOHR                                ;LOHR      ;91585; ;N;          ;?;04.02.2003;CR; ;123 ; ;00160; ;N;RUE LOHR                      
03520;Rue Mies                                ;RUE MIES                                ;MIES      ;17423; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE MIES                      
03475;Am Wangert                              ;AM WANGERT                              ;WANGERT   ;17432; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;AM WANGERT                    
03521;Rue Nicolas Welter                      ;RUE NICOLAS WELTER                      ;WELTER    ;17431; ;N;          ;?;04.02.2003;CR; ;102 ; ;00160; ;N;RUE NICOLAS WELTER            
03522;Rue Pierre Schwartz                     ;RUE PIERRE SCHWARTZ                     ;SCHWARTZ  ;51678; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;RUE PIERRE SCHWARTZ           
03523;Rue Quatre-Vents                        ;RUE QUATRE-VENTS                        ;QUATRE-VEN;17430; ;N;          ;?;04.02.2003;CR; ;105 ; ;00160; ;N;RUE QUATRE-VENTS              
03524;Square Marie-Astrid                     ;SQUARE MARIE-ASTRID                     ;MARIE-ASTR;13797; ;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Square Marie-Astrid           
03526;Um Bisserwee                            ;UM BISSERWEE                            ;BISSERWEE ;10861; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;UM BISSERWEE                  
03527;Um Iecker                               ;UM IECKER                               ;IECKER    ;11604; ;N;          ;?;04.02.2003;  ;?;    ;?;00160; ;N;UM IECKER                     
03528;Um Mierscherbierg                       ;UM MIERSCHERBIERG                       ;MIERSCHERB;11213; ;N;          ;?;25.05.2000;  ;?;    ;?;00160; ;N;Um Mierscherbierg             
06966;Rue de Pettingen                        ;RUE DE PETTINGEN                        ;PETTINGEN ;17425; ;N;          ;?;01.03.2001;  ;?;    ;?;00160; ;N;Rue de Pettingen              
03476;Beringerberg                            ;BERINGERBERG                            ;BERINGERBE;17520; ;N;01.03.2001; ;04.02.2003;  ;?;    ;?;00160; ;N;BERINGERBERG                  
07381;Camping Krounebierg                     ;CAMPING KROUNEBIERG                     ;KROUNEBIER;11704; ;N;          ;?;26.01.2004;  ;?;    ;?;00160; ;N;CAMPING KROUNEBIERG           
07585;Camping Résidentiel Sannert             ;CAMPING RESIDENTIEL SANNERT             ;SANNERT   ;     ;?;O;          ;?;26.01.2004;  ;?;    ;?;00160; ;N;Camping Résidentiel Sannert   
08417;An der Faulsank                         ;AN DER FAULSANK                         ;FAULSANK  ;     ;?;N;          ;?;18.01.2010;  ;?;    ;?;00160; ;N;An der Faulsank               
03482;Hunnebur                                ;HUNNEBUR                                ;HUNNEBUR  ;17416; ;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Hunnebur                      
08469;Rond-point Tinnesbruch                  ;ROND-POINT TINNESBRUCH                  ;TINNESBRUC;     ;?;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Rond-point Tinnesbruch        
03559;Berzelterhaff                           ;BERZELTERHAFF                           ;BERZELTERH;37554; ;N;          ;?;30.09.2014;  ;?;    ;?;00160; ;N;BERZELTERHAFF                 
08465;Rue Mère Teresa                         ;RUE MERE TERESA                         ;TERESA    ;     ;?;N;          ;?;26.09.2014;  ;?;    ;?;00160; ;N;Rue Mère Teresa               
08466;Rue Dr Fernand Schwachtgen              ;RUE DR FERNAND SCHWACHTGEN              ;SCHWACHTG ;     ;?;N;          ;?;28.06.2018;  ;?;    ;?;00160; ;N;Rue Dr Fernand Schwachtgen    
09164;Rue Edouard Kraus                       ;RUE EDOUARD KRAUS                       ;KRAUS     ;     ;?;N;          ;?;11.12.2018;  ;?;    ;?;00160; ;N;Rue Edouard Kraus             
09165;Rue Agrocenter                          ;RUE AGROCENTER                          ;AGROCENTER;     ;?;N;          ;?;11.12.2018;  ;?;    ;?;00160; ;N;Rue Agrocenter                
09166;Rue François Faber                      ;RUE FRANCOIS FABER                      ;FABER     ;     ;?;N;          ;?;11.12.2018;  ;?;    ;?;00160; ;N;Rue François Faber            
03529;Am Laaspesch                            ;AM LAASPESCH                            ;LAASPESCH ;10428; ;N;          ;?;04.02.2003;  ;?;    ;?;00161; ;N;AM LAASPESCH                  
03530;Op dem Kachebierg                       ;OP DEM KACHEBIERG                       ;KACHEBIERG;37519; ;N;          ;?;04.02.2003;  ;?;    ;?;00161; ;N;OP DEM KACHEBIERG             
03531;Op der Routerd                          ;OP DER ROUTERD                          ;ROUTERD   ;13400; ;N;          ;?;04.02.2003;  ;?;    ;?;00161; ;N;OP DER ROUTERD                
03532;Rouschthaff                             ;ROUSCHTHAFF                             ;ROUSCHTHAF;37512; ;N;          ;?;04.02.2003;  ;?;    ;?;00161; ;N;ROUSCHTHAFF                   
03533;Rue d'Ettelbruck                        ;RUE D'ETTELBRUCK                        ;ETTELBRUCK;37508; ;N;          ;?;04.02.2003;CR; ;123 ; ;00161; ;N;RUE D'ETTELBRUCK              
03534;Rue de Glabach                          ;RUE DE GLABACH                          ;GLABACH   ;37509; ;N;          ;?;04.02.2003;CR; ;306 ; ;00161; ;N;RUE DE GLABACH                
03535;Rue de Pettingen                        ;RUE DE PETTINGEN                        ;PETTINGEN ;37511; ;N;          ;?;04.02.2003;CR; ;306 ; ;00161; ;N;RUE DE PETTINGEN              
03536;Um Knapp                                ;UM KNAPP                                ;KNAPP     ;37510; ;N;          ;?;28.06.2018;  ;?;    ;?;00161; ;N;Um Knapp                      
03537;Scheierhaff                             ;SCHEIERHAFF                             ;SCHEIERHAF;37513; ;N;          ;?;04.02.2003;  ;?;    ;?;00161; ;N;SCHEIERHAFF                   
07385;Maison                                  ;MAISON                                  ;MAISON    ;31324; ;N;          ;?;26.01.2004;  ;?;    ;?;00161; ;N;Maison                        
03538;Chemin d'Essingen                       ;CHEMIN D'ESSINGEN                       ;ESSINGEN  ;37530; ;N;          ;?;04.02.2003;  ;?;    ;?;00162; ;N;CHEMIN D'ESSINGEN             
03539;Rue de Pettingen                        ;RUE DE PETTINGEN                        ;PETTINGEN ;31351; ;N;26.09.2014; ;26.09.2014;  ;?;    ;?;00162; ;N;Rue de Pettingen              
03540;Rue du Château                          ;RUE DU CHATEAU                          ;CHATEAU   ;37527; ;N;          ;?;04.02.2003;CR; ;306 ; ;00162; ;N;RUE DU CHATEAU                
03541;Rue du Roost                            ;RUE DU ROOST                            ;ROOST     ;37531; ;N;          ;?;04.02.2003;CR; ;306 ; ;00162; ;N;RUE DU ROOST                  
03542;Um Kisel                                ;UM KISEL                                ;KISEL     ;37528; ;N;          ;?;04.02.2003;  ;?;    ;?;00162; ;N;UM KISEL                      
03543;Um Schlassgruef                         ;UM SCHLASSGRUEF                         ;SCHLASSGRU;13399; ;N;          ;?;04.02.2003;  ;?;    ;?;00162; ;N;UM SCHLASSGRUEF               
03544;Um Weyer                                ;UM WEYER                                ;WEYER     ;15249; ;N;          ;?;04.02.2003;  ;?;    ;?;00162; ;N;UM WEYER                      
03545;Urtelbach                               ;URTELBACH                               ;URTELBACH ;37529; ;N;          ;?;04.02.2003;  ;?;    ;?;00162; ;N;URTELBACH                     
03546;Hingerhaff                              ;HINGERHAFF                              ;HINGERHAFF;37548; ;N;          ;?;04.02.2003;  ;?;    ;?;00163; ;N;HINGERHAFF                    
