"city","street","postal_code","debut_tranche","fin_tranche","paire_impaire"
"LIPPERSCHEID","TUNNELSTROOSS","9164",,,""
"LIVANGE","ROUTE DE LUXEMBOURG","3378",,,""
"LIVANGE","RUE A PESCHEN","3378",,,""
"LIVANGE","RUE AN DE WISEN","3378",,,""
"LIVANGE","RUE DE BETTEMBOURG","3378",,,""
"LIVANGE","RUE DE LA CHAPELLE","3378",,,""
"LIVANGE","RUE DE L'EGLISE","3378",,,""
"LIVANGE","RUE DE PEPPANGE","3378",,,""
"LIVANGE","RUE DE TURI","3378",,,""
"LIVANGE","RUE DES COMMERCANTS","3378",,,""
"LIVANGE","RUE FONTEBIERG","3381",,,""
"LIVANGE","RUE GEESPELT","3378",,,""
"LIVANGE","RUE JOSEPH LENTZ","3378",,,""
"LIVANGE","RUE LOUIS LETSCH","3378",,,""
"LONGSDORF","AM DUERF","9459",,,""
"LONGSDORF","AN DE BUCHEFELDER","9459",,,""
"LONGSDORF","DIKRICHERSTROOSS","9459",,,""
"LONGSDORF","KIELWEE","9459",,,""
"LONGSDORF","MARXBIERG","9459",,,""
"LONGSDORF","UM PLATEAU","9459",,,""
"LONGSDORF","UM SAND","9459",,,""
"LORENTZWEILER","KALLEKEWEE","7353",,,""
"LORENTZWEILER","KLECK","7372",,,""
"LORENTZWEILER","OP DEN IESSEN","7363",,,""
"LORENTZWEILER","PLACE FERDINAND DOSTERT","7373",,,""
"LORENTZWEILER","ROUTE DE LUXEMBOURG","7373",62,82,"P"
"LORENTZWEILER","ROUTE DE LUXEMBOURG","7373",61,111,"I"
"LORENTZWEILER","ROUTE DE LUXEMBOURG","7372",1,60,""
"LORENTZWEILER","RUE BELLE-VUE","7350",,,""
"LORENTZWEILER","RUE DE BLASCHETTE","7353",,,""
"LORENTZWEILER","RUE DE HUNSDORF","7359",,,""
"LORENTZWEILER","RUE DE LA VALLEE","7380",,,""
"LORENTZWEILER","RUE DES CERISIERS","7384",,,""
"LORENTZWEILER","RUE DES FRENES","7384",,,""
"LORENTZWEILER","RUE DES MARRONNIERS","7384",,,""
"LORENTZWEILER","RUE DES MARTYRS","7375",,,""
"LORENTZWEILER","RUE DES NOYERS","7384",,,""
"LORENTZWEILER","RUE DES POMMIERS","7384",,,""
"LORENTZWEILER","RUE DES TILLEULS","7380",,,""
"LORENTZWEILER","RUE DES VERGERS","7383",,,""
"LORENTZWEILER","RUE EUGENE NICKELS","7377",,,""
"LORENTZWEILER","RUE JEAN-PIERRE GLAESENER","7358",,,""
"LORENTZWEILER","RUE NICOLAS-VICTOR COLBERT","7356",,,"I"
"LORENTZWEILER","RUE ST. LAURENT","7370",,,""
"LORENTZWEILER","RUE THEOPHILE REUTER","7379",,,""
"LORENTZWEILER","SENTIER DE L'EGLISE","7361",,,""
"LULLANGE","ANTONIUSHAFF","9780",,,""
"LULLANGE","LULLANGE","9762",,,""
"LULTZHAUSEN","AN DER DRIICHT","9666",,,""
"LULTZHAUSEN","SEIWEE","9666",,,""
"LUXEMBOURG","ALE WEE","1119",,,""
"LUXEMBOURG","ALLEE DE L'UNIOUN","2654",,,""
"LUXEMBOURG","ALLEE DES CHARMES","1372",,,""
"LUXEMBOURG","ALLEE DES CHATAIGNIERS","1366",,,""
"LUXEMBOURG","ALLEE DES POIRIERS","2360",,,""
"LUXEMBOURG","ALLEE DES RESISTANTS ET DES DEPORTES","1431",,,""
"LUXEMBOURG","ALLEE DU CARMEL","1354",,,""
"LUXEMBOURG","ALLEE LEOPOLD GOEBEL","1635",,,""
"LUXEMBOURG","ALLEE MARCONI","2120",,,""
"LUXEMBOURG","ALLEE PIERRE DE MANSFELD","2118",,,""
"LUXEMBOURG","ALLEE SCHEFFER","2520",,,""
"LUXEMBOURG","AM BONGERT","1270",,,""
"LUXEMBOURG","AM GRENDCHEN","1655",,,""
"LUXEMBOURG","AM HAFF","2162",,,""
"LUXEMBOURG","ANCIENNE COTE D'EICH","1459",,,""
"LUXEMBOURG","AVENUE AMELIE","1125",,,""
"LUXEMBOURG","AVENUE CHARLES DE GAULLE","1653",,,""
"LUXEMBOURG","AVENUE DE LA FAIENCERIE","1511",101,999,""
"LUXEMBOURG","AVENUE DE LA FAIENCERIE","1510",1,100,""
"LUXEMBOURG","AVENUE DE LA GARE","1610",,,"P"
"LUXEMBOURG","AVENUE DE LA GARE","1611",,,"I"
"LUXEMBOURG","AVENUE DE LA LIBERTE","1931",,,"I"
"LUXEMBOURG","AVENUE DE LA LIBERTE","1930",,,"P"
"LUXEMBOURG","AVENUE DE LA PORTE-NEUVE","2227",,,""
"LUXEMBOURG","AVENUE DES ARCHIDUCS","1135",,,""
"LUXEMBOURG","AVENUE DU BOIS","1251",1,45,""
"LUXEMBOURG","AVENUE DU BOIS","1250",46,999,""
"LUXEMBOURG","AVENUE DU DIX SEPTEMBRE","2551",1,155,"I"
"LUXEMBOURG","AVENUE DU DIX SEPTEMBRE","2550",2,172,"P"
"LUXEMBOURG","AVENUE EMILE REUTER","2420",,,""
"LUXEMBOURG","AVENUE GASTON DIDERICH","1420",,,""
"LUXEMBOURG","AVENUE GUILLAUME","1651",,,"I"
"LUXEMBOURG","AVENUE GUILLAUME","1650",,,"P"
"LUXEMBOURG","AVENUE JEAN-PIERRE PESCATORE","2324",,,""
"LUXEMBOURG","AVENUE J-F KENNEDY","1855",,,""
"LUXEMBOURG","AVENUE JOSEPH SAX","2515",,,""
"LUXEMBOURG","AVENUE MARIE-THERESE","2132",,,""
"LUXEMBOURG","AVENUE MONTEREY","2163",,,""
"LUXEMBOURG","AVENUE PASTEUR","2310",2,102,"P"
"LUXEMBOURG","AVENUE PASTEUR","2309",104,998,"P"
"LUXEMBOURG","AVENUE PASTEUR","2311",1,173,"I"
"LUXEMBOURG","AVENUE PASTEUR","2309",175,999,"I"
"LUXEMBOURG","AVENUE VICTOR HUGO","1750",,,""
"LUXEMBOURG","BEI DER HAEREWISS","1141",,,""
"LUXEMBOURG","BEIM BEINCHEN","1275",,,""
"LUXEMBOURG","BISSERWEG","1238",,,""
"LUXEMBOURG","BOULEVARD BADEN-POWELL","1211",,,""
"LUXEMBOURG","BOULEVARD CHARLES SIMONIS","2539",,,""
"LUXEMBOURG","BOULEVARD D'AVRANCHES","1160",,,""
"LUXEMBOURG","BOULEVARD DE KOCKELSCHEUER","1821",,,""
"LUXEMBOURG","BOULEVARD DE LA FOIRE","1528",,,""
"LUXEMBOURG","BOULEVARD DE LA FRATERNITE","1541",,,""
"LUXEMBOURG","BOULEVARD DE LA PETRUSSE","2320",2,108,"P"
"LUXEMBOURG","BOULEVARD DE LA PETRUSSE","2320",1,999,"I"
"LUXEMBOURG","BOULEVARD DE LA PETRUSSE","2330",110,998,"P"
"LUXEMBOURG","BOULEVARD DE L'ALZETTE","1124",,,""
"LUXEMBOURG","BOULEVARD DE VERDUN","2670",,,""
"LUXEMBOURG","BOULEVARD DR CHARLES MARX","2130",,,""
"LUXEMBOURG","BOULEVARD DR ERNEST FELTGEN","1515",,,""
"LUXEMBOURG","BOULEVARD DU BRILL","1281",,,""
"LUXEMBOURG","BOULEVARD DU GENERAL PATTON","2316",,,""
"LUXEMBOURG","BOULEVARD DU PRINCE HENRI","1724",,,""
"LUXEMBOURG","BOULEVARD EMMANUEL SERVAIS","2535",,,""
"LUXEMBOURG","BOULEVARD F-D ROOSEVELT","2450",,,""
"LUXEMBOURG","BOULEVARD F.W. RAIFFEISEN","2411",,,""
"LUXEMBOURG","BOULEVARD GRANDE-DUCHESSE CHARLOTTE","1331",,,"I"
"LUXEMBOURG","BOULEVARD GRANDE-DUCHESSE CHARLOTTE","1330",,,"P"
"LUXEMBOURG","BOULEVARD GRANDE-DUCHESSE JOSEPHINE-CHARLOTTE","1845",,,""
"LUXEMBOURG","BOULEVARD GUSTAVE JACQUEMART","1833",,,""
"LUXEMBOURG","BOULEVARD JEAN ULVELING","2653",,,""
"LUXEMBOURG","BOULEVARD JOHN-JOSEPH PERSHING","2323",,,""
"LUXEMBOURG","BOULEVARD JOSEPH II","1840",,,""
"LUXEMBOURG","BOULEVARD JULES SALENTINY","2511",,,""
"LUXEMBOURG","BOULEVARD KALTREIS","1881",,,""
"LUXEMBOURG","BOULEVARD KONRAD ADENAUER","1115",,,""
"LUXEMBOURG","BOULEVARD MARCEL CAHEN","1311",,,""
"LUXEMBOURG","BOULEVARD NAPOLEON IER","2210",,,""
"LUXEMBOURG","BOULEVARD PAUL EYSCHEN","1480",,,""
"LUXEMBOURG","BOULEVARD PIERRE DUPONG","1430",,,""
"LUXEMBOURG","BOULEVARD PIERRE FRIEDEN","1543",,,""
"LUXEMBOURG","BOULEVARD PIERRE WERNER","2720",,,""
"LUXEMBOURG","BOULEVARD PRINCE FELIX","1513",,,""
"LUXEMBOURG","BOULEVARD ROBERT SCHUMAN","2525",,,""
"LUXEMBOURG","BOULEVARD ROYAL","2449",,,""
"LUXEMBOURG","BRANDGAESSEL","2143",,,""
"LUXEMBOURG","CENTRE DOUANIER CROIX DE GASPERICH","1350",,,""
"LUXEMBOURG","CHATEAU DE BEGGEN","1719",,,""
"LUXEMBOURG","CHATEAU DE DOMMELDANGE","2152",,,""
"LUXEMBOURG","CHEMIN ALICE CHOME-BASTIAN","1460",,,""
"LUXEMBOURG","CHEMIN DE LA CORNICHE","1339",,,""
"LUXEMBOURG","CHEMIN DE ROEDGEN","2432",,,""
"LUXEMBOURG","CIRCUIT DE LA FOIRE INTERNATIONALE","1347",,,""
"LUXEMBOURG","CLOCHE D'OR","2264",,,""
"LUXEMBOURG","COTE D'EICH","1450",,,""
"LUXEMBOURG","COUR DU COUVENT","1362",,,""
"LUXEMBOURG","DERNIER SOL","2543",,,""
"LUXEMBOURG","EICHERFELD","1462",,,""
"LUXEMBOURG","FOND ST. MARTIN","2135",,,""
"LUXEMBOURG","GRAND-RUE","1661",,,"I"
"LUXEMBOURG","GRAND-RUE","1660",,,"P"
"LUXEMBOURG","IERZEWEE","1812",,,""
"LUXEMBOURG","IMPASSE DROSBACH","1882",,,""
"LUXEMBOURG","KNAEPPCHEN","1863",,,""
"LUXEMBOURG","KOHLENBERG","1870",,,""
"LUXEMBOURG","LEEMERWEE","1954",,,""
"LUXEMBOURG","MARCHE AUX POISSONS","2345",,,""
"LUXEMBOURG","MILLEGAESSEL","2156",,,""
"LUXEMBOURG","MONTEE DE CLAUSEN","1343",,,""
"LUXEMBOURG","MONTEE DE DOMMELDANGE","1419",,,""
"LUXEMBOURG","MONTEE DE LA PETRUSSE","2327",,,""
"LUXEMBOURG","MONTEE DE PFAFFENTHAL","2329",,,""
"LUXEMBOURG","MONTEE DES TILLEULS","2621",,,""
"LUXEMBOURG","MONTEE DU GRUND","1645",,,""
"LUXEMBOURG","MONTEE PILATE","2336",,,""
"LUXEMBOURG","MONTEE ST. CREPIN","1365",,,""
"LUXEMBOURG","MONTEE THOMMES","2616",,,""
"LUXEMBOURG","MUEHLENWEG","2155",,,""
"LUXEMBOURG","OP DER HEED","1747",,,""
"LUXEMBOURG","OP DER SCHMEDD","1645",,,""
"LUXEMBOURG","PARK DRAI EECHELEN","1499",,,""
"LUXEMBOURG","PASSAGE DE L'HOTEL DE VILLE","2669",,,""
"LUXEMBOURG","PASSAGE GELLE KLACK","1247",,,""
"LUXEMBOURG","PASSAGE ROGER MANDERSCHEID","1313",,,""
"LUXEMBOURG","PLACE ABBE PJ CHARLES MULLENDORFF","2179",,,""
"LUXEMBOURG","PLACE AUGUSTE LAURENT","1921",,,""
"LUXEMBOURG","PLACE D'ARMES","1136",,,""
"LUXEMBOURG","PLACE DE CLAIREFONTAINE","1341",,,""
"LUXEMBOURG","PLACE DE DURBUY","1428",,,""
"LUXEMBOURG","PLACE DE FRANCE","1538",,,""
"LUXEMBOURG","PLACE DE LA GARE","1616",,,""
"LUXEMBOURG","PLACE DE L'ETOILE","1479",,,""
"LUXEMBOURG","PLACE DE L'EUROPE","1499",,,""
"LUXEMBOURG","PLACE DE LIEGE","1936",,,""
"LUXEMBOURG","PLACE DE METZ","1930",,,""
"LUXEMBOURG","PLACE DE NANCY","2212",,,""
"LUXEMBOURG","PLACE DE PARIS","2314",,,""
"LUXEMBOURG","PLACE DE ROEDGEN","2432",,,""
"LUXEMBOURG","PLACE DE STRASBOURG","2562",,,""
"LUXEMBOURG","PLACE DES PAYS-BAS","2318",,,""
"LUXEMBOURG","PLACE DES ROTONDES","2448",,,""
"LUXEMBOURG","PLACE DU PARC","2313",,,""
"LUXEMBOURG","PLACE DU THEATRE","2613",,,""
"LUXEMBOURG","PLACE DU 6 JUIN 1937","1728",,,""
"LUXEMBOURG","PLACE FRANCOIS-JOSEPH DARGENT","1413",,,""
"LUXEMBOURG","PLACE GUILLAUME II","1648",,,""
"LUXEMBOURG","PLACE JEANNE D'ARC","1132",,,""
"LUXEMBOURG","PLACE JOSEPH THORN","2637",,,""
"LUXEMBOURG","PLACE LEON XIII","1929",,,""
"LUXEMBOURG","PLACE NICOLAS PHILIPPE","2332",,,""
"LUXEMBOURG","PLACE SAUERWISS","2512",,,""
"LUXEMBOURG","PLACE SS. PIERRE ET PAUL","2334",,,""
"LUXEMBOURG","PLACE ST. WILLIBRORD","2729",,,""
"LUXEMBOURG","PLACE STE. CUNEGONDE","1367",,,""
"LUXEMBOURG","PLACE VIRCHOW","2671",,,""
"LUXEMBOURG","PLACE WINSTON CHURCHILL","1340",,,""
"LUXEMBOURG","PLATEAU ALTMUENSTER","1123",,,""
"LUXEMBOURG","PLATEAU DU RHAM","2427",,,""
"LUXEMBOURG","PLATEAU DU ST. ESPRIT","1475",,,""
"LUXEMBOURG","RANGWEE","2412",,,"P"
"LUXEMBOURG","RASPERT","2414",,,""
"LUXEMBOURG","RIVES DE CLAUSEN","2165",,,""
"LUXEMBOURG","ROND-POINT ROBERT SCHUMAN","2525",,,""
"LUXEMBOURG","ROUTE D'ARLON","1140",2,58,"P"
"LUXEMBOURG","ROUTE D'ARLON","1140",1,113,"I"
"LUXEMBOURG","ROUTE D'ARLON","1150",115,999,"I"
"LUXEMBOURG","ROUTE D'ARLON","1150",60,998,"P"
"LUXEMBOURG","ROUTE DE BETTEMBOURG","1899",,,""
"LUXEMBOURG","ROUTE DE LONGWY","1940",174,998,"P"
"LUXEMBOURG","ROUTE DE LONGWY","1941",157,999,"I"
"LUXEMBOURG","ROUTE DE REMICH","2436",,,""
"LUXEMBOURG","ROUTE DE THIONVILLE","2611",1,169,"I"
"LUXEMBOURG","ROUTE DE THIONVILLE","2610",2,208,"P"
"LUXEMBOURG","ROUTE D'ECHTERNACH","1453",,,""
"LUXEMBOURG","ROUTE D'ESCH","1470",1,97,"I"
"LUXEMBOURG","ROUTE D'ESCH","1471",99,999,"I"
"LUXEMBOURG","ROUTE D'ESCH","1471",130,998,"P"
"LUXEMBOURG","ROUTE D'ESCH","1470",2,128,"P"
"LUXEMBOURG","RUE ABBE JOS KEUP","1860",,,""
"LUXEMBOURG","RUE ADAM ROBERTI","2429",,,""
"LUXEMBOURG","RUE ADOLPHE","1116",,,""
"LUXEMBOURG","RUE ADOLPHE FISCHER","1520",1,75,""
"LUXEMBOURG","RUE ADOLPHE FISCHER","1521",76,999,""
"LUXEMBOURG","RUE ADOLPHE OMLOR","2262",,,""
"LUXEMBOURG","RUE ALBERT BORSCHETTE","1246",,,""
"LUXEMBOURG","RUE ALBERT CALMES","1310",,,""
"LUXEMBOURG","RUE ALBERT EINSTEIN","1484",,,""
"LUXEMBOURG","RUE ALBERT IER","1117",,,""
"LUXEMBOURG","RUE ALBERT PHILIPPE","2331",,,""
"LUXEMBOURG","RUE ALBERT STEFFEN","2564",,,""
"LUXEMBOURG","RUE ALBERT UNDEN","2652",,,""
"LUXEMBOURG","RUE ALBERT WEHRER","2719",,,""
"LUXEMBOURG","RUE ALCIDE DE GASPERI","1615",,,""
"LUXEMBOURG","RUE ALDRINGEN","1118",,,""
"LUXEMBOURG","RUE ALEXANDRE FLEMING","1525",2,8,"P"
"LUXEMBOURG","RUE ALEXANDRE FLEMING","1525",1,3,"I"
"LUXEMBOURG","RUE ALFRED DE MUSSET","2175",,,""
"LUXEMBOURG","RUE ALFRED KOWALSKY","1866",,,""
"LUXEMBOURG","RUE ALOYSE KAYSER","1854",,,""
"LUXEMBOURG","RUE ALOYSE MEYER","2154",,,""
"LUXEMBOURG","RUE ALPHONSE MUNCHEN","2172",,,""
"LUXEMBOURG","RUE ALPHONSE RUPPRECHT","2452",,,""
"LUXEMBOURG","RUE ALPHONSE WEICKER","2721",,,""
"LUXEMBOURG","RUE ANATOLE FRANCE","1530",,,""
"LUXEMBOURG","RUE ANDRE CHEVALIER","1357",,,""
"LUXEMBOURG","RUE ANDRE DUCHSCHER","1424",,,""
"LUXEMBOURG","RUE ANDRE VESALE","2674",,,""
"LUXEMBOURG","RUE ANDREA COSTA-DELVAUX","1434",,,""
"LUXEMBOURG","RUE ANNE BEFFORT","1276",,,""
"LUXEMBOURG","RUE ANNETTE SCHWALL-LACROIX","2568",,,""
"LUXEMBOURG","RUE ANTOINE","1131",,,""
"LUXEMBOURG","RUE ANTOINE DE SAINT-EXUPERY","1432",,,""
"LUXEMBOURG","RUE ANTOINE GODART","1633",,,""
"LUXEMBOURG","RUE ANTOINE HIRSCH","1752",,,""
"LUXEMBOURG","RUE ANTOINE JANS","1820",,,""
"LUXEMBOURG","RUE ANTOINE LUJA","1955",,,""
"LUXEMBOURG","RUE ANTOINE MEYER","2153",,,""
"LUXEMBOURG","RUE ANTOINE ZINNEN","2762",,,""
"LUXEMBOURG","RUE ANTOINE-FRANCOIS VAN DER MEULEN","2152",,,""
"LUXEMBOURG","RUE ARISTIDE BRIAND","1263",,,""
"LUXEMBOURG","RUE ARTHUR HERCHEN","1727",,,""
"LUXEMBOURG","RUE ARTHUR KNAFF","1862",,,""
"LUXEMBOURG","RUE ASTRID","1143",,,""
"LUXEMBOURG","RUE AUGUSTE CHARLES","1326",,,""
"LUXEMBOURG","RUE AUGUSTE LAVAL","1922",,,""
"LUXEMBOURG","RUE AUGUSTE LETELLIER","1932",,,""
"LUXEMBOURG","RUE AUGUSTE LIESCH","1937",,,""
"LUXEMBOURG","RUE AUGUSTE LUMIERE","1950",,,""
"LUXEMBOURG","RUE AUGUSTE NEYEN","2233",,,""
"LUXEMBOURG","RUE AUGUSTE TREMONT","2624",,,""
"LUXEMBOURG","RUE AUSONE","1146",,,""
"LUXEMBOURG","RUE BARON CHARLES DE TORNACO","2623",,,""
"LUXEMBOURG","RUE BATTY WEBER","2716",,,""
"LUXEMBOURG","RUE BAUDOUIN","1218",,,""
"LUXEMBOURG","RUE BEATRIX DE BOURBON","1225",,,""
"LUXEMBOURG","RUE BEAUMONT","1219",,,""
"LUXEMBOURG","RUE BECK","1222",,,""
"LUXEMBOURG","RUE BELLE-VUE","1227",,,""
"LUXEMBOURG","RUE BENDER","1229",,,""
"LUXEMBOURG","RUE BENJAMIN FRANKLIN","1540",,,""
"LUXEMBOURG","RUE BERNARD HAAL","1711",,,""
"LUXEMBOURG","RUE BISCHOFF","1237",,,""
"LUXEMBOURG","RUE CAMILLE POLFER","2359",,,""
"LUXEMBOURG","RUE CAMILLE WAMPACH","2739",,,""
"LUXEMBOURG","RUE CARLO HEMMER","1734",,,""
"LUXEMBOURG","RUE CAROLINE BALDAUFF-ROTHERMEL","1213",,,""
"LUXEMBOURG","RUE CENTS","1319",,,""
"LUXEMBOURG","RUE CHARLEMAGNE","1328",,,""
"LUXEMBOURG","RUE CHARLES ARENDT","1134",,,""
"LUXEMBOURG","RUE CHARLES BERNHOEFT","1240",,,""
"LUXEMBOURG","RUE CHARLES CALMETTE","1312",,,""
"LUXEMBOURG","RUE CHARLES DARWIN","1433",,,""
"LUXEMBOURG","RUE CHARLES GOUNOD","1640",,,""
"LUXEMBOURG","RUE CHARLES IV","1309",,,""
"LUXEMBOURG","RUE CHARLES MARTEL","2134",,,""
"LUXEMBOURG","RUE CHARLES QUINT","2380",,,""
"LUXEMBOURG","RUE CHARLES VI","1327",,,""
"LUXEMBOURG","RUE CHARLES-LEON HAMMES","1715",,,""
"LUXEMBOURG","RUE CHARLOTTE ENGELS","1482",,,""
"LUXEMBOURG","RUE CHIMAY","1333",,,""
"LUXEMBOURG","RUE CHINGIZ T. AITMATOV","1161",,,""
"LUXEMBOURG","RUE CHRISTOPHE COLOMB","1349",,,""
"LUXEMBOURG","RUE CHRISTOPHE PLANTIN","2339",,,""
"LUXEMBOURG","RUE C-M SPOO","2546",,,""
"LUXEMBOURG","RUE COMTE JOSEPH DE FERRARIS","1518",,,""
"LUXEMBOURG","RUE CONRAD IER","1355",,,""
"LUXEMBOURG","RUE CYPRIEN MERJAI","2145",,,""
"LUXEMBOURG","RUE D'ALLAMONT","1120",,,""
"LUXEMBOURG","RUE D'ALSACE","1122",,,""
"LUXEMBOURG","RUE D'AMSTERDAM","1126",,,""
"LUXEMBOURG","RUE DANTE","1412",,,""
"LUXEMBOURG","RUE D'ANVERS","1130",,,""
"LUXEMBOURG","RUE D'AVALON","1159",,,""
"LUXEMBOURG","RUE DE BASTOGNE","1217",,,""
"LUXEMBOURG","RUE DE BEGGEN","1221",,,"I"
"LUXEMBOURG","RUE DE BEGGEN","1220",,,"P"
"LUXEMBOURG","RUE DE BITBOURG","1273",,,""
"LUXEMBOURG","RUE DE BONNEVOIE","1261",101,999,""
"LUXEMBOURG","RUE DE BONNEVOIE","1260",1,100,""
"LUXEMBOURG","RUE DE BOUILLON","1248",,,""
"LUXEMBOURG","RUE DE BOURGOGNE","1272",,,""
"LUXEMBOURG","RUE DE BRAGANCE","1255",,,""
"LUXEMBOURG","RUE DE BRIDEL","1264",,,""
"LUXEMBOURG","RUE DE CARIGNAN","1315",,,""
"LUXEMBOURG","RUE DE CESSANGE","1321",91,999,""
"LUXEMBOURG","RUE DE CESSANGE","1320",1,90,""
"LUXEMBOURG","RUE DE CHICAGO","1332",,,""
"LUXEMBOURG","RUE DE CHINY","1334",,,""
"LUXEMBOURG","RUE DE CLAIREFONTAINE","1341",,,""
"LUXEMBOURG","RUE DE CLAUSEN","1342",,,""
"LUXEMBOURG","RUE DE CLERVAUX","1346",,,""
"LUXEMBOURG","RUE DE CRECY","1364",,,""
"LUXEMBOURG","RUE DE DORMANS","1421",,,""
"LUXEMBOURG","RUE DE GASPERICH","1617",,,""
"LUXEMBOURG","RUE DE GIBRALTAR","1624",,,""
"LUXEMBOURG","RUE DE HALANZY","1712",,,""
"LUXEMBOURG","RUE DE HAMM","1713",,,""
"LUXEMBOURG","RUE DE HESPERANGE","1731",,,""
"LUXEMBOURG","RUE DE HOLLERICH","1741",,,"I"
"LUXEMBOURG","RUE DE HOLLERICH","1740",,,"P"
"LUXEMBOURG","RUE DE HOUFFALIZE","1737",,,""
"LUXEMBOURG","RUE DE KEVELAER","1822",,,""
"LUXEMBOURG","RUE DE KIRCHBERG","1858",,,""
"LUXEMBOURG","RUE DE KOPSTAL","1846",,,""
"LUXEMBOURG","RUE DE LA BARRIERE","1215",,,""
"LUXEMBOURG","RUE DE LA BOUCHERIE","1247",,,""
"LUXEMBOURG","RUE DE LA CHAPELLE","1325",,,""
"LUXEMBOURG","RUE DE LA CIMENTERIE","1337",,,""
"LUXEMBOURG","RUE DE LA CONGREGATION","1352",,,""
"LUXEMBOURG","RUE DE LA DEPORTATION","1415",,,""
"LUXEMBOURG","RUE DE LA FONDERIE","1531",,,""
"LUXEMBOURG","RUE DE LA FORET","1534",,,""
"LUXEMBOURG","RUE DE LA FORGE","1535",,,""
"LUXEMBOURG","RUE DE LA FRANCOPHONIE","1553",,,""
"LUXEMBOURG","RUE DE LA GREVE","1643",,,""
"LUXEMBOURG","RUE DE LA LAVANDE","1923",,,""
"LUXEMBOURG","RUE DE LA LOGE","1945",,,""
"LUXEMBOURG","RUE DE LA MALTERIE","2116",,,""
"LUXEMBOURG","RUE DE LA MONNAIE","2150",,,""
"LUXEMBOURG","RUE DE LA MONTAGNE","2162",,,""
"LUXEMBOURG","RUE DE LA PAIX","2312",,,""
"LUXEMBOURG","RUE DE LA POSTE","2346",,,""
"LUXEMBOURG","RUE DE LA REINE","2418",,,""
"LUXEMBOURG","RUE DE LA ROTONDE","2448",,,""
"LUXEMBOURG","RUE DE LA SEMOIS","2533",,,""
"LUXEMBOURG","RUE DE LA STATION","2552",,,""
"LUXEMBOURG","RUE DE LA TOISON D'OR","2265",,,""
"LUXEMBOURG","RUE DE LA TOUR JACOB","1831",,,""
"LUXEMBOURG","RUE DE LA VALLEE","2661",,,""
"LUXEMBOURG","RUE DE L'ABATTOIR","1111",,,""
"LUXEMBOURG","RUE DE L'ACIERIE","1112",,,""
"LUXEMBOURG","RUE DE L'ANCIEN ATHENEE","1144",,,""
"LUXEMBOURG","RUE DE LAROCHE","1918",,,""
"LUXEMBOURG","RUE DE L'AVENIR","1147",,,""
"LUXEMBOURG","RUE DE L'EAU","1449",,,""
"LUXEMBOURG","RUE DE L'ECOLE","1454",,,""
"LUXEMBOURG","RUE DE L'EGALITE","1456",,,""
"LUXEMBOURG","RUE DE L'EGLISE","1458",,,""
"LUXEMBOURG","RUE DE LEUDELANGE","1934",,,""
"LUXEMBOURG","RUE DE L'HIPPODROME","1730",,,""
"LUXEMBOURG","RUE DE L'INDUSTRIE","1811",,,""
"LUXEMBOURG","RUE DE L'ORDRE DE LA COURONNE DE CHENE","1361",,,""
"LUXEMBOURG","RUE DE L'OUEST","2273",,,""
"LUXEMBOURG","RUE DE MALINES","2123",,,""
"LUXEMBOURG","RUE DE MARCHE","2125",,,""
"LUXEMBOURG","RUE DE MARVILLE","2119",,,""
"LUXEMBOURG","RUE DE MERL","2146",,,""
"LUXEMBOURG","RUE DE MONDORF","2159",,,""
"LUXEMBOURG","RUE DE MONTMEDY","2164",,,""
"LUXEMBOURG","RUE DE MUEHLENBACH","2168",,,""
"LUXEMBOURG","RUE DE NAMUR","2211",,,""
"LUXEMBOURG","RUE DE NASSAU","2213",,,""
"LUXEMBOURG","RUE DE NEUDORF","2222",2,464,"P"
"LUXEMBOURG","RUE DE NEUDORF","2221",1,399,"I"
"LUXEMBOURG","RUE DE NEUDORF","2220",401,999,"I"
"LUXEMBOURG","RUE DE NEUDORF","2220",466,998,"P"
"LUXEMBOURG","RUE DE NEUERBURG","2215",,,""
"LUXEMBOURG","RUE DE NEUFCHATEAU","2223",,,""
"LUXEMBOURG","RUE DE PONT-REMY","2423",,,""
"LUXEMBOURG","RUE DE PRAGUE","2348",,,""
"LUXEMBOURG","RUE DE PULVERMUEHL","2356",,,""
"LUXEMBOURG","RUE DE RECKENTHAL","2410",2,154,"P"
"LUXEMBOURG","RUE DE REIMS","2417",,,""
"LUXEMBOURG","RUE DE ROCHEFORT","2431",,,""
"LUXEMBOURG","RUE DE ROLLINGERGRUND","2440",1,200,""
"LUXEMBOURG","RUE DE ROLLINGERGRUND","2442",334,998,"P"
"LUXEMBOURG","RUE DE ROLLINGERGRUND","2441",201,999,"I"
"LUXEMBOURG","RUE DE ROLLINGERGRUND","2441",202,332,"P"
"LUXEMBOURG","RUE DE SALM","2565",,,""
"LUXEMBOURG","RUE DE ST. HUBERT","1744",,,""
"LUXEMBOURG","RUE DE ST. VITH","2673",,,""
"LUXEMBOURG","RUE DE STAVELOT","2553",,,""
"LUXEMBOURG","RUE DE STRASBOURG","2561",,,"I"
"LUXEMBOURG","RUE DE STRASBOURG","2560",,,"P"
"LUXEMBOURG","RUE DE STRASSEN","2555",,,""
"LUXEMBOURG","RUE DE TREVES","2630",7,999,"I"
"LUXEMBOURG","RUE DE TREVES","2631",2,58,"P"
"LUXEMBOURG","RUE DE TREVES","2631",1,5,"I"
"LUXEMBOURG","RUE DE TREVES","2630",60,998,"P"
